Reading TRAIN files...
Reading 'train0.txt'
Reading 'train1.txt'
Reading 'train2.txt'
Reading 'train3.txt'
Reading 'train4.txt'
Reading 'train5.txt'
Reading 'train6.txt'
Reading 'train7.txt'
Reading 'train8.txt'
Reading 'train9.txt'

Reading TEST files...
Reading 'test0.txt'
Reading 'test1.txt'
Reading 'test2.txt'
Reading 'test3.txt'
Reading 'test4.txt'
Reading 'test5.txt'
Reading 'test6.txt'
Reading 'test7.txt'
Reading 'test8.txt'
Reading 'test9.txt'

Likelihood estimate after iteration 489: 537928.170135
Likelihood estimate after iteration 490: 538049.646516
Likelihood estimate after iteration 491: 538170.910513
Likelihood estimate after iteration 492: 538291.963219
Likelihood estimate after iteration 493: 538412.805722
Likelihood estimate after iteration 494: 538533.439098
Likelihood estimate after iteration 495: 538653.864414
Likelihood estimate after iteration 496: 538774.082728
Likelihood estimate after iteration 497: 538894.095089
Likelihood estimate after iteration 498: 539013.902538
Likelihood estimate after iteration 499: 539133.506106

checking predictions...
data 0 classified as: 0 -> correct
data 1 classified as: 0 -> correct
data 2 classified as: 0 -> correct
data 3 classified as: 0 -> correct
data 4 classified as: 0 -> correct
data 5 classified as: 0 -> correct
data 6 classified as: 0 -> correct
data 7 classified as: 0 -> correct
data 8 classified as: 0 -> correct
data 9 classified as: 0 -> correct
data 10 classified as: 0 -> correct
data 11 classified as: 0 -> correct
data 12 classified as: 0 -> correct
data 13 classified as: 0 -> correct
data 14 classified as: 0 -> correct
data 15 classified as: 0 -> correct
data 16 classified as: 0 -> correct
data 17 classified as: 0 -> correct
data 18 classified as: 0 -> correct
data 19 classified as: 0 -> correct
data 20 classified as: 0 -> correct
data 21 classified as: 0 -> correct
data 22 classified as: 0 -> correct
data 23 classified as: 0 -> correct
data 24 classified as: 0 -> correct
data 25 classified as: 0 -> correct
data 26 classified as: 0 -> correct
data 27 classified as: 0 -> correct
data 28 classified as: 0 -> correct
data 29 classified as: 0 -> correct
data 30 classified as: 0 -> correct
data 31 classified as: 0 -> correct
data 32 classified as: 0 -> correct
data 33 classified as: 0 -> correct
data 34 classified as: 0 -> correct
data 35 classified as: 0 -> correct
data 36 classified as: 0 -> correct
data 37 classified as: 0 -> correct
data 38 classified as: 0 -> correct
data 39 classified as: 0 -> correct
data 40 classified as: 0 -> correct
data 41 classified as: 0 -> correct
data 42 classified as: 0 -> correct
data 43 classified as: 0 -> correct
data 44 classified as: 0 -> correct
data 45 classified as: 0 -> correct
data 46 classified as: 0 -> correct
data 47 classified as: 0 -> correct
data 48 classified as: 0 -> correct
data 49 classified as: 0 -> correct
data 50 classified as: 0 -> correct
data 51 classified as: 0 -> correct
data 52 classified as: 0 -> correct
data 53 classified as: 0 -> correct
data 54 classified as: 0 -> correct
data 55 classified as: 0 -> correct
data 56 classified as: 0 -> correct
data 57 classified as: 0 -> correct
data 58 classified as: 0 -> correct
data 59 classified as: 0 -> correct
data 60 classified as: 0 -> correct
data 61 classified as: 0 -> correct
data 62 classified as: 0 -> correct
data 63 classified as: 6 -> WRONG!
data 64 classified as: 0 -> correct
data 65 classified as: 0 -> correct
data 66 classified as: 0 -> correct
data 67 classified as: 0 -> correct
data 68 classified as: 0 -> correct
data 69 classified as: 0 -> correct
data 70 classified as: 0 -> correct
data 71 classified as: 0 -> correct
data 72 classified as: 0 -> correct
data 73 classified as: 0 -> correct
data 74 classified as: 0 -> correct
data 75 classified as: 0 -> correct
data 76 classified as: 0 -> correct
data 77 classified as: 0 -> correct
data 78 classified as: 0 -> correct
data 79 classified as: 0 -> correct
data 80 classified as: 0 -> correct
data 81 classified as: 0 -> correct
data 82 classified as: 0 -> correct
data 83 classified as: 0 -> correct
data 84 classified as: 0 -> correct
data 85 classified as: 0 -> correct
data 86 classified as: 0 -> correct
data 87 classified as: 0 -> correct
data 88 classified as: 0 -> correct
data 89 classified as: 0 -> correct
data 90 classified as: 0 -> correct
data 91 classified as: 0 -> correct
data 92 classified as: 0 -> correct
data 93 classified as: 0 -> correct
data 94 classified as: 0 -> correct
data 95 classified as: 0 -> correct
data 96 classified as: 0 -> correct
data 97 classified as: 6 -> WRONG!
data 98 classified as: 0 -> correct
data 99 classified as: 0 -> correct
data 100 classified as: 0 -> correct
data 101 classified as: 0 -> correct
data 102 classified as: 0 -> correct
data 103 classified as: 0 -> correct
data 104 classified as: 0 -> correct
